FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
26/3/2024,1,12,-99,13,-99,15,-99,-99,19,-99,10,-99,-99,15,-99,13,25,-99
26/3/2024,2,6,-99,17,-99,13,-99,4,18,-99,11,-99,-99,10,-99,17,20,-99
26/3/2024,3,12,-99,17,-99,8,-99,3,20,-99,9,-99,-99,9,-99,24,13,-99
26/3/2024,4,7,16,15,-99,15,-99,3,16,-99,11,10,-99,8,-99,23,16,-99
26/3/2024,5,10,15,16,-99,22,-99,3,13,-99,10,8,-99,3,-99,20,14,-99
26/3/2024,6,6,18,21,-99,16,-99,4,13,-99,9,8,-99,-99,-99,28,14,-99
26/3/2024,7,3,21,38,-99,18,-99,4,23,-99,8,9,-99,-99,-99,45,27,-99
26/3/2024,8,-99,36,38,-99,26,-99,9,32,-99,11,22,-99,-99,-99,38,40,-99
26/3/2024,9,11,22,38,-99,37,-99,6,24,-99,8,23,-99,-99,-99,31,44,-99
26/3/2024,10,15,20,24,-99,29,-99,12,25,-99,11,22,-99,32,-99,29,60,-99
26/3/2024,11,5,19,26,-99,23,-99,18,31,-99,19,16,-99,23,-99,23,38,-99
26/3/2024,12,16,26,23,-99,21,-99,17,22,-99,20,12,-99,14,-99,22,26,-99
26/3/2024,13,16,17,20,-99,15,-99,24,15,-99,41,14,-99,16,-99,-99,32,-99
26/3/2024,14,13,22,20,-99,26,-99,33,39,-99,58,22,-99,29,-99,28,67,-99
26/3/2024,15,14,42,24,-99,31,-99,45,52,-99,62,31,-99,39,-99,24,99,-99
26/3/2024,16,28,38,31,-99,34,-99,44,27,-99,34,37,-99,76,-99,27,105,-99
26/3/2024,17,33,33,35,-99,36,-99,37,25,-99,41,36,-99,83,-99,28,67,-99
26/3/2024,18,28,38,31,-99,32,-99,30,24,-99,26,34,-99,71,-99,36,50,-99
26/3/2024,19,24,39,27,-99,33,-99,22,29,-99,24,30,-99,47,-99,28,42,-99
26/3/2024,20,16,23,23,-99,22,-99,24,20,-99,20,17,-99,31,-99,18,22,-99
26/3/2024,21,12,17,21,-99,22,-99,14,18,-99,30,15,-99,21,-99,17,19,-99
26/3/2024,22,8,16,16,-99,21,-99,7,17,-99,9,-99,-99,24,-99,21,17,-99
26/3/2024,23,4,13,14,-99,18,-99,6,13,-99,5,-99,-99,28,-99,16,17,-99
26/3/2024,24,11,15,16,-99,22,-99,2,13,-99,8,-99,-99,23,-99,19,16,-99
27/3/2024,1,12,27,9,-99,26,-99,3,14,-99,11,-99,-99,22,-99,18,29,-99
27/3/2024,2,19,16,7,-99,21,-99,4,17,-99,12,8,-99,23,-99,14,12,-99
27/3/2024,3,-99,11,12,-99,15,-99,3,14,-99,14,6,-99,23,-99,27,14,-99
27/3/2024,4,-99,10,21,-99,11,-99,6,14,-99,6,4,-99,32,-99,23,14,-99
27/3/2024,5,-99,10,14,-99,29,-99,2,13,-99,-99,5,-99,27,-99,16,14,-99
27/3/2024,6,-99,17,31,-99,32,-99,5,22,-99,8,5,-99,34,-99,18,23,-99
27/3/2024,7,-99,25,30,-99,34,-99,7,29,-99,9,9,-99,47,-99,26,29,-99
27/3/2024,8,-99,41,31,-99,40,-99,5,35,-99,11,14,-99,64,-99,30,41,-99
27/3/2024,9,-99,33,45,-99,39,-99,15,37,-99,6,16,-99,44,-99,58,38,-99
27/3/2024,10,-99,40,49,-99,29,-99,7,26,-99,24,14,-99,31,-99,36,40,-99
27/3/2024,11,-99,29,22,-99,27,-99,6,17,-99,14,24,-99,38,-99,26,28,-99
27/3/2024,12,-99,15,10,-99,12,-99,6,-99,-99,11,28,-99,29,-99,21,21,-99
27/3/2024,13,-99,17,14,-99,22,-99,9,-99,-99,19,21,-99,-99,-99,19,22,-99
27/3/2024,14,-99,21,14,-99,23,-99,23,-99,-99,26,20,-99,13,-99,20,21,-99
27/3/2024,15,-99,19,14,-99,17,-99,26,-99,-99,27,18,-99,25,-99,14,22,-99
27/3/2024,16,17,20,16,-99,20,-99,32,15,-99,32,22,-99,27,-99,21,21,-99
27/3/2024,17,21,19,19,-99,23,-99,37,17,-99,28,20,-99,27,-99,18,18,-99
27/3/2024,18,32,24,19,-99,25,-99,31,23,-99,25,40,-99,26,-99,22,45,-99
27/3/2024,19,25,36,26,-99,38,-99,18,36,-99,34,34,-99,52,-99,26,38,-99
27/3/2024,20,18,38,33,-99,60,-99,28,31,-99,30,29,-99,59,-99,-99,35,-99
27/3/2024,21,23,71,52,-99,62,-99,21,47,-99,16,37,-99,73,-99,55,55,-99
27/3/2024,22,58,54,62,-99,63,-99,28,51,-99,20,48,-99,76,-99,58,36,-99
27/3/2024,23,45,61,67,-99,52,-99,52,65,-99,36,49,-99,121,-99,47,61,-99
27/3/2024,24,35,44,52,-99,51,-99,34,56,-99,47,41,-99,80,-99,46,66,-99
28/3/2024,1,33,-99,36,-99,37,-99,26,38,-99,50,42,-99,46,-99,33,51,-99
28/3/2024,2,30,-99,31,-99,37,-99,25,31,-99,43,-99,-99,28,-99,23,30,-99
28/3/2024,3,30,-99,23,-99,23,-99,22,26,-99,35,30,-99,29,-99,21,25,-99
28/3/2024,4,25,-99,21,-99,33,-99,15,23,-99,36,25,-99,26,-99,19,21,-99
28/3/2024,5,20,-99,21,-99,45,-99,11,22,-99,31,20,-99,26,-99,18,21,-99
28/3/2024,6,16,-99,19,-99,22,-99,10,23,-99,29,22,-99,21,-99,20,21,-99
28/3/2024,7,18,-99,22,-99,-99,-99,6,22,-99,33,18,-99,28,-99,22,21,-99
28/3/2024,8,20,-99,26,-99,-99,-99,5,26,-99,37,26,-99,33,-99,24,23,-99
28/3/2024,9,19,-99,28,-99,-99,-99,14,29,-99,29,25,-99,39,-99,30,29,-99
28/3/2024,10,21,-99,30,-99,-99,-99,12,30,-99,33,28,-99,39,-99,33,31,-99
28/3/2024,11,24,-99,32,-99,-99,-99,10,32,-99,35,30,-99,45,-99,33,34,-99
28/3/2024,12,22,-99,32,-99,-99,-99,25,30,-99,40,28,-99,49,-99,31,35,-99
28/3/2024,13,25,-99,28,-99,-99,-99,-99,32,-99,-99,31,-99,46,-99,34,36,-99
28/3/2024,14,26,-99,18,-99,-99,-99,33,22,-99,43,33,-99,35,-99,28,36,-99
28/3/2024,15,29,-99,22,-99,-99,-99,39,28,-99,20,39,-99,-99,-99,20,34,-99
28/3/2024,16,33,-99,26,-99,-99,-99,42,30,-99,39,49,-99,-99,-99,21,65,-99
28/3/2024,17,34,-99,27,-99,-99,-99,43,49,-99,41,44,-99,-99,-99,22,63,-99
28/3/2024,18,31,-99,49,-99,-99,-99,31,44,-99,39,56,-99,-99,-99,39,53,-99
28/3/2024,19,21,-99,106,-99,-99,-99,19,90,-99,26,34,-99,148,-99,67,35,-99
28/3/2024,20,41,-99,83,-99,-99,-99,22,102,-99,24,73,-99,81,-99,64,104,-99
28/3/2024,21,46,-99,53,-99,-99,-99,16,56,-99,20,-99,-99,47,-99,46,57,-99
28/3/2024,22,44,-99,35,-99,-99,-99,10,38,-99,26,44,-99,35,-99,28,39,-99
28/3/2024,23,35,-99,30,-99,-99,-99,10,34,-99,45,42,-99,35,-99,27,30,-99
28/3/2024,24,34,-99,32,-99,-99,-99,8,34,-99,51,36,-99,31,-99,23,27,-99
29/3/2024,1,30,-99,24,-99,-99,-99,7,28,-99,40,32,-99,26,-99,22,31,-99
29/3/2024,2,28,-99,24,-99,-99,-99,8,24,-99,30,26,-99,25,-99,26,30,-99
29/3/2024,3,25,-99,24,-99,-99,-99,7,26,-99,24,25,-99,31,-99,22,21,-99
29/3/2024,4,18,-99,25,-99,-99,-99,8,20,-99,-99,25,-99,33,-99,19,21,-99
29/3/2024,5,15,-99,21,-99,-99,-99,9,26,-99,14,-99,-99,34,-99,20,21,-99
29/3/2024,6,8,-99,24,-99,-99,-99,8,28,-99,13,13,-99,37,-99,20,30,-99
29/3/2024,7,9,-99,26,-99,-99,-99,6,29,-99,12,12,-99,43,-99,21,34,-99
29/3/2024,8,12,-99,28,-99,-99,-99,8,30,-99,15,16,-99,54,-99,28,-99,-99
29/3/2024,9,18,-99,29,-99,-99,-99,11,36,-99,21,-99,-99,52,-99,35,-99,-99
29/3/2024,10,18,-99,31,-99,-99,-99,7,35,-99,29,29,-99,53,-99,28,-99,-99
29/3/2024,11,15,-99,27,-99,-99,-99,9,27,-99,24,20,-99,31,-99,26,-99,-99
29/3/2024,12,11,-99,16,-99,-99,-99,8,13,-99,13,17,-99,19,-99,20,23,-99
29/3/2024,13,9,-99,9,-99,-99,-99,14,11,-99,16,13,-99,12,-99,11,13,-99
29/3/2024,14,10,-99,10,-99,-99,-99,13,13,-99,28,13,-99,20,-99,14,13,-99
29/3/2024,15,17,-99,13,-99,-99,-99,13,12,-99,35,13,-99,30,-99,12,12,-99
29/3/2024,16,25,-99,12,-99,-99,-99,26,11,-99,22,19,-99,24,-99,11,15,-99
29/3/2024,17,25,-99,13,-99,-99,-99,32,13,-99,62,27,-99,19,-99,14,20,-99
29/3/2024,18,25,-99,17,-99,-99,-99,26,25,-99,26,29,-99,48,-99,18,38,-99
29/3/2024,19,33,-99,23,-99,-99,-99,24,35,-99,39,31,-99,60,-99,16,38,-99
29/3/2024,20,19,-99,17,-99,-99,-99,18,28,-99,40,-99,-99,40,-99,26,26,-99
29/3/2024,21,13,-99,16,-99,-99,-99,15,20,-99,19,21,-99,36,-99,23,22,-99
29/3/2024,22,11,-99,14,-99,-99,-99,13,17,-99,13,13,-99,32,-99,16,20,-99
29/3/2024,23,12,-99,16,-99,-99,-99,15,11,-99,19,17,-99,30,-99,11,15,-99
29/3/2024,24,10,-99,16,-99,-99,-99,8,12,-99,14,-99,-99,35,-99,10,16,-99
30/3/2024,1,6,-99,12,-99,-99,-99,6,13,-99,13,7,-99,28,-99,12,19,-99
30/3/2024,2,7,-99,9,-99,-99,-99,4,18,-99,11,9,-99,25,-99,11,20,-99
30/3/2024,3,7,-99,10,-99,-99,-99,5,13,-99,21,6,-99,26,-99,12,24,-99
30/3/2024,4,8,-99,14,-99,-99,-99,6,22,-99,13,11,-99,35,-99,13,25,-99
30/3/2024,5,6,-99,15,-99,-99,-99,5,20,-99,13,8,-99,38,-99,10,23,-99
30/3/2024,6,3,-99,21,-99,-99,-99,4,16,-99,15,8,-99,30,-99,13,16,-99
30/3/2024,7,3,-99,20,-99,-99,-99,3,21,-99,17,11,-99,31,-99,14,22,-99
30/3/2024,8,5,-99,27,-99,-99,-99,4,24,-99,19,-99,-99,33,-99,17,27,-99
30/3/2024,9,10,-99,23,-99,-99,-99,5,28,-99,11,12,-99,37,-99,22,29,-99
30/3/2024,10,11,-99,23,-99,-99,-99,6,24,-99,15,19,-99,30,-99,21,26,-99
30/3/2024,11,11,-99,16,-99,-99,-99,5,13,-99,9,13,-99,32,-99,-99,18,-99
30/3/2024,12,10,-99,12,-99,-99,-99,14,8,-99,12,13,-99,36,-99,15,15,-99
30/3/2024,13,11,-99,13,-99,-99,-99,13,12,-99,19,15,-99,29,-99,17,16,-99
30/3/2024,14,13,-99,12,-99,-99,-99,21,10,-99,29,16,-99,30,-99,12,16,-99
30/3/2024,15,16,-99,13,-99,-99,-99,30,13,-99,34,18,-99,26,-99,13,20,-99
30/3/2024,16,21,-99,14,-99,-99,-99,54,17,-99,29,22,-99,24,-99,13,21,-99
30/3/2024,17,27,-99,14,-99,-99,-99,36,12,-99,25,29,-99,22,-99,15,36,-99
30/3/2024,18,23,-99,17,-99,-99,-99,30,-99,-99,24,32,-99,47,-99,15,48,-99
30/3/2024,19,24,-99,27,-99,-99,-99,36,34,-99,25,30,-99,43,-99,24,35,-99
30/3/2024,20,19,-99,24,-99,-99,-99,25,29,-99,24,23,-99,31,-99,26,29,-99
30/3/2024,21,19,-99,22,-99,-99,-99,18,25,-99,22,28,-99,35,-99,18,26,-99
30/3/2024,22,15,-99,19,-99,-99,-99,24,20,-99,26,20,-99,34,-99,20,20,-99
30/3/2024,23,15,-99,18,-99,-99,-99,15,18,-99,20,23,-99,31,-99,16,24,-99
30/3/2024,24,15,-99,16,-99,-99,-99,11,18,-99,22,-99,-99,45,-99,21,23,-99
31/3/2024,1,15,-99,14,-99,-99,-99,12,15,-99,22,20,-99,39,-99,21,27,-99
31/3/2024,2,14,-99,18,-99,-99,-99,9,22,-99,19,15,-99,45,-99,20,28,-99
31/3/2024,3,14,-99,17,-99,-99,-99,9,19,-99,17,13,-99,48,-99,16,36,-99
31/3/2024,4,13,-99,18,-99,-99,-99,9,26,-99,17,-99,-99,40,-99,14,27,-99
31/3/2024,5,11,-99,17,-99,-99,-99,9,28,-99,18,15,-99,39,-99,17,27,-99
31/3/2024,6,11,-99,13,-99,-99,-99,9,22,-99,17,9,-99,39,-99,13,27,-99
31/3/2024,7,11,-99,14,-99,-99,-99,9,26,-99,18,12,-99,40,-99,16,26,-99
31/3/2024,8,10,-99,27,-99,-99,-99,8,33,-99,24,14,-99,39,-99,14,29,-99
31/3/2024,9,13,-99,29,-99,-99,-99,10,30,-99,20,20,-99,36,-99,16,33,-99
31/3/2024,10,15,-99,26,-99,-99,-99,12,23,-99,24,22,-99,32,-99,18,24,-99
31/3/2024,11,11,-99,18,-99,-99,-99,13,22,-99,16,16,-99,29,-99,16,20,-99
31/3/2024,12,11,-99,17,-99,-99,-99,13,14,-99,15,14,-99,26,-99,14,15,-99
31/3/2024,13,14,-99,14,-99,-99,-99,19,13,-99,19,23,-99,19,-99,18,14,-99
31/3/2024,14,16,-99,15,-99,-99,-99,29,14,-99,19,19,-99,46,-99,11,17,-99
31/3/2024,15,19,-99,20,-99,-99,-99,25,17,-99,23,23,-99,20,-99,14,18,-99
31/3/2024,16,19,-99,16,-99,-99,-99,29,18,-99,18,24,-99,21,-99,14,26,-99
31/3/2024,17,18,-99,19,-99,-99,-99,28,21,-99,24,-99,-99,32,-99,17,31,-99
31/3/2024,18,21,-99,21,-99,-99,-99,22,26,-99,23,25,-99,43,-99,21,27,-99
31/3/2024,19,16,-99,23,-99,-99,-99,13,26,-99,26,22,-99,34,-99,20,27,-99
31/3/2024,20,12,-99,17,-99,-99,-99,16,22,-99,17,18,-99,26,-99,16,19,-99
31/3/2024,21,10,-99,14,-99,-99,-99,17,20,-99,14,17,-99,22,-99,20,18,-99
31/3/2024,22,10,-99,16,-99,-99,-99,15,15,-99,14,10,-99,27,-99,19,16,-99
31/3/2024,23,8,-99,13,-99,-99,-99,9,15,-99,12,13,-99,22,-99,10,22,-99
31/3/2024,24,9,-99,14,-99,-99,-99,10,13,-99,10,12,-99,23,-99,16,25,-99
1/4/2024,1,9,-99,11,-99,-99,-99,8,12,-99,11,11,-99,20,-99,12,21,-99
1/4/2024,2,9,-99,13,-99,-99,-99,7,10,-99,10,7,-99,18,-99,7,17,-99
1/4/2024,3,7,-99,7,-99,-99,-99,6,14,-99,8,7,-99,16,-99,14,20,-99
1/4/2024,4,10,-99,9,-99,-99,-99,6,15,-99,6,9,-99,15,-99,13,16,-99
1/4/2024,5,8,-99,12,-99,-99,-99,6,10,-99,7,10,-99,24,-99,11,15,-99
1/4/2024,6,7,-99,20,-99,-99,-99,5,16,-99,6,7,-99,36,-99,17,14,-99
1/4/2024,7,6,-99,24,-99,-99,-99,5,17,-99,12,10,-99,47,-99,22,20,-99
1/4/2024,8,9,-99,55,-99,-99,-99,6,42,-99,9,18,-99,44,-99,31,30,-99
1/4/2024,9,12,-99,35,-99,-99,-99,5,30,-99,11,17,-99,38,-99,29,35,-99
1/4/2024,10,14,-99,27,-99,-99,-99,5,22,-99,-99,18,-99,26,-99,24,41,-99
1/4/2024,11,10,-99,19,-99,-99,-99,11,14,-99,-99,14,-99,23,-99,19,22,-99
1/4/2024,12,13,-99,13,-99,-99,-99,18,18,-99,-99,14,-99,14,-99,10,20,-99
1/4/2024,13,14,-99,13,-99,-99,-99,24,17,-99,52,19,-99,32,-99,13,27,-99
1/4/2024,14,23,-99,24,-99,-99,-99,48,18,-99,43,-99,-99,39,-99,14,31,-99
1/4/2024,15,33,-99,28,-99,-99,-99,62,26,-99,23,47,-99,96,-99,19,48,-99
1/4/2024,16,46,-99,36,-99,-99,-99,59,32,-99,25,56,-99,79,-99,25,54,-99
1/4/2024,17,51,-99,54,-99,-99,-99,43,51,-99,39,55,-99,96,-99,42,57,-99
1/4/2024,18,35,-99,48,-99,-99,-99,29,56,-99,54,44,-99,48,-99,39,61,-99
1/4/2024,19,22,-99,42,-99,-99,-99,20,32,-99,43,26,-99,36,-99,25,32,-99
1/4/2024,20,16,-99,-99,-99,-99,-99,19,31,-99,33,23,-99,35,-99,27,22,-99
1/4/2024,21,12,-99,-99,-99,-99,-99,13,26,-99,13,23,-99,38,-99,24,35,-99
1/4/2024,22,14,-99,14,-99,-99,-99,10,18,-99,16,-99,-99,33,-99,12,24,-99
1/4/2024,23,15,-99,16,-99,-99,-99,8,14,-99,12,19,-99,15,-99,14,20,-99
1/4/2024,24,14,-99,7,-99,-99,-99,6,9,-99,8,18,-99,16,-99,17,20,-99
2/4/2024,1,12,11,5,-99,-99,-99,6,5,-99,19,13,-99,17,-99,16,15,-99
2/4/2024,2,7,8,7,-99,-99,-99,5,7,-99,9,11,-99,18,-99,16,16,-99
2/4/2024,3,6,15,5,-99,-99,-99,4,10,-99,14,6,-99,12,-99,14,25,-99
2/4/2024,4,4,16,5,-99,-99,-99,16,15,-99,14,8,-99,10,-99,11,19,-99
2/4/2024,5,8,13,12,-99,-99,-99,5,17,-99,13,8,-99,15,-99,14,19,-99
2/4/2024,6,9,16,24,-99,-99,-99,6,16,-99,11,-99,-99,21,-99,18,18,-99
2/4/2024,7,6,23,37,-99,-99,-99,6,23,-99,9,10,-99,24,-99,21,23,-99
2/4/2024,8,14,35,28,-99,-99,-99,6,28,-99,-99,22,-99,47,-99,40,33,-99
2/4/2024,9,11,32,51,-99,-99,-99,12,34,-99,-99,25,-99,42,-99,34,31,-99
2/4/2024,10,15,22,27,-99,-99,-99,6,24,-99,-99,23,-99,26,-99,23,33,-99
2/4/2024,11,17,21,17,-99,-99,-99,15,19,-99,-99,18,-99,23,-99,18,39,-99
2/4/2024,12,12,13,14,-99,-99,-99,21,18,-99,-99,16,-99,18,-99,25,-99,-99
2/4/2024,13,14,18,14,-99,-99,-99,21,16,-99,-99,13,-99,17,-99,18,-99,-99
2/4/2024,14,20,-99,18,-99,-99,-99,37,26,-99,-99,25,-99,29,-99,13,-99,-99
2/4/2024,15,42,75,40,-99,79,-99,38,73,-99,-99,57,-99,77,-99,21,-99,-99
2/4/2024,16,42,75,82,-99,124,-99,45,83,-99,-99,68,-99,144,-99,48,-99,-99
2/4/2024,17,40,71,53,-99,81,-99,53,67,-99,-99,50,-99,213,-99,45,82,-99
2/4/2024,18,25,47,50,-99,70,-99,29,50,-99,-99,38,-99,102,-99,38,54,-99
2/4/2024,19,22,40,47,-99,42,-99,26,34,-99,-99,21,-99,52,-99,38,34,-99
2/4/2024,20,21,27,28,-99,44,-99,19,31,-99,-99,20,-99,33,-99,32,21,-99
2/4/2024,21,13,31,17,-99,28,-99,20,25,-99,-99,22,-99,31,-99,21,18,-99
2/4/2024,22,14,19,15,-99,20,-99,11,17,-99,-99,18,-99,21,-99,15,23,-99
2/4/2024,23,8,18,10,-99,13,-99,6,15,-99,-99,15,-99,20,-99,17,22,-99
2/4/2024,24,3,24,9,-99,24,-99,6,24,-99,-99,11,-99,25,-99,11,23,-99
3/4/2024,1,3,17,14,-99,25,-99,4,19,-99,-99,9,-99,22,-99,-99,26,-99
3/4/2024,2,3,10,15,-99,23,-99,7,10,-99,-99,-99,-99,20,-99,12,18,-99
3/4/2024,3,5,19,10,-99,21,-99,5,12,-99,-99,-99,-99,22,-99,12,15,-99
3/4/2024,4,5,7,11,-99,18,-99,7,15,-99,-99,-99,-99,26,-99,13,12,-99
3/4/2024,5,2,10,9,-99,15,-99,2,13,-99,-99,7,-99,21,-99,9,14,-99
3/4/2024,6,2,14,12,-99,18,-99,3,20,-99,-99,6,-99,25,-99,15,16,-99
3/4/2024,7,2,18,28,-99,39,-99,3,26,-99,-99,13,-99,35,-99,19,25,-99
3/4/2024,8,9,24,37,-99,37,-99,3,34,-99,-99,19,-99,50,-99,28,28,-99
3/4/2024,9,8,25,26,-99,30,-99,8,28,-99,-99,19,-99,53,-99,21,27,-99
3/4/2024,10,11,23,25,-99,33,-99,14,25,-99,-99,15,-99,28,-99,18,38,-99
3/4/2024,11,20,19,14,-99,18,-99,25,18,-99,-99,16,-99,18,-99,18,22,-99
3/4/2024,12,16,18,10,-99,14,-99,33,15,-99,-99,14,-99,14,-99,16,26,-99
3/4/2024,13,18,19,20,-99,18,-99,51,22,-99,-99,28,-99,25,-99,20,43,-99
3/4/2024,14,44,38,36,-99,50,-99,71,46,-99,-99,48,-99,29,-99,27,-99,-99
3/4/2024,15,46,68,44,-99,59,-99,62,49,-99,-99,58,-99,53,-99,35,62,-99
3/4/2024,16,30,59,50,-99,-99,-99,55,49,-99,-99,47,-99,61,-99,39,49,-99
3/4/2024,17,24,45,38,-99,60,-99,45,41,-99,-99,38,-99,65,-99,26,59,-99
3/4/2024,18,21,40,39,-99,44,-99,26,43,-99,-99,35,-99,60,-99,21,43,-99
3/4/2024,19,11,28,26,-99,38,-99,12,25,-99,-99,25,-99,35,-99,15,26,-99
3/4/2024,20,10,22,24,-99,28,-99,13,20,-99,-99,19,-99,29,-99,14,18,-99
3/4/2024,21,9,21,20,-99,24,-99,16,17,-99,-99,14,-99,27,-99,13,15,-99
3/4/2024,22,8,21,-99,-99,21,-99,13,13,-99,-99,-99,-99,21,-99,13,12,-99
3/4/2024,23,5,14,-99,-99,25,-99,5,13,-99,-99,5,-99,16,-99,4,10,-99
3/4/2024,24,5,16,-99,-99,18,-99,-99,5,-99,-99,5,-99,26,-99,-99,9,-99
4/4/2024,1,5,12,-99,-99,19,-99,4,12,-99,-99,5,-99,50,-99,-99,15,-99
4/4/2024,2,3,12,14,-99,43,-99,5,16,-99,-99,9,-99,37,-99,-99,22,-99
4/4/2024,3,5,21,27,-99,32,-99,6,29,-99,-99,6,-99,29,-99,-99,34,-99
4/4/2024,4,10,30,29,-99,24,-99,4,27,-99,-99,15,-99,25,-99,-99,31,-99
4/4/2024,5,15,24,26,-99,24,-99,5,25,-99,-99,23,-99,27,-99,-99,30,-99
4/4/2024,6,12,25,23,-99,29,-99,5,27,-99,-99,20,-99,26,-99,-99,29,-99
4/4/2024,7,9,36,25,-99,30,-99,5,27,-99,-99,26,-99,27,-99,-99,35,-99
4/4/2024,8,11,50,48,-99,44,-99,6,34,-99,-99,28,-99,43,-99,-99,38,-99
4/4/2024,9,16,40,29,-99,39,-99,6,29,-99,-99,30,-99,45,-99,-99,44,-99
4/4/2024,10,15,25,26,-99,38,-99,16,20,-99,-99,26,-99,43,-99,-99,26,-99
4/4/2024,11,14,20,20,-99,21,-99,17,17,-99,-99,-99,-99,33,-99,-99,23,-99
4/4/2024,12,15,16,19,-99,17,-99,15,14,-99,-99,19,-99,24,-99,-99,22,-99
4/4/2024,13,16,22,15,-99,18,-99,24,16,-99,-99,21,-99,22,-99,-99,18,-99
4/4/2024,14,22,27,23,-99,18,-99,35,22,-99,-99,17,-99,31,-99,-99,19,-99
4/4/2024,15,25,26,26,-99,34,-99,34,25,-99,-99,26,-99,26,-99,-99,31,-99
4/4/2024,16,24,32,27,-99,34,-99,35,30,-99,-99,29,-99,-99,-99,-99,73,-99
4/4/2024,17,31,41,30,-99,40,-99,38,30,-99,-99,28,-99,-99,-99,-99,55,-99
4/4/2024,18,28,34,29,-99,56,-99,-99,32,-99,-99,27,-99,-99,-99,-99,39,-99
4/4/2024,19,22,24,-99,-99,34,-99,-99,24,-99,-99,18,-99,-99,-99,10,30,-99
4/4/2024,20,43,17,13,-99,24,-99,-99,18,-99,-99,19,-99,-99,-99,10,21,-99
4/4/2024,21,14,22,14,-99,22,-99,12,18,-99,-99,19,-99,-99,-99,10,15,-99
4/4/2024,22,11,25,14,-99,18,-99,11,18,-99,-99,18,-99,-99,-99,13,20,-99
4/4/2024,23,9,17,12,-99,21,-99,15,19,-99,-99,12,-99,-99,-99,13,16,-99
4/4/2024,24,12,19,13,-99,15,-99,10,14,-99,-99,13,-99,-99,-99,18,20,-99
5/4/2024,1,13,13,17,-99,18,-99,7,15,-99,-99,14,-99,-99,-99,10,24,-99
5/4/2024,2,10,12,12,-99,21,-99,6,15,-99,-99,9,-99,-99,-99,9,28,-99
5/4/2024,3,9,15,11,-99,26,-99,6,15,-99,-99,10,-99,-99,-99,14,14,-99
5/4/2024,4,8,13,14,-99,37,-99,6,16,-99,-99,11,-99,-99,-99,16,26,-99
5/4/2024,5,8,11,13,-99,36,-99,6,-99,-99,-99,8,-99,-99,-99,17,30,-99
5/4/2024,6,9,17,13,-99,35,-99,5,36,-99,-99,7,-99,-99,-99,11,35,-99
5/4/2024,7,10,25,21,-99,39,-99,7,37,-99,-99,12,-99,-99,-99,16,42,-99
5/4/2024,8,15,43,32,-99,46,-99,7,42,-99,-99,21,-99,-99,-99,25,38,-99
5/4/2024,9,16,34,28,-99,56,-99,5,46,-99,-99,28,-99,-99,-99,36,34,-99
5/4/2024,10,17,36,29,-99,47,-99,6,38,-99,-99,27,-99,-99,-99,37,33,-99
5/4/2024,11,17,33,25,-99,27,-99,11,23,-99,-99,27,-99,-99,-99,24,26,-99
5/4/2024,12,19,20,23,-99,17,-99,12,14,-99,-99,22,-99,-99,-99,15,15,-99
5/4/2024,13,22,15,15,-99,21,-99,25,12,-99,-99,18,-99,-99,-99,17,24,-99
5/4/2024,14,24,24,14,-99,23,-99,-99,18,-99,-99,29,-99,-99,-99,18,37,-99
5/4/2024,15,28,34,17,-99,28,-99,25,23,-99,-99,32,-99,-99,-99,15,46,-99
5/4/2024,16,32,37,23,-99,42,-99,28,36,-99,-99,32,-99,31,-99,16,39,-99
5/4/2024,17,31,39,29,-99,48,-99,44,35,-99,-99,33,-99,40,-99,28,39,-99
5/4/2024,18,50,35,31,-99,51,-99,25,40,-99,-99,27,-99,51,-99,26,46,-99
5/4/2024,19,18,22,25,-99,39,-99,18,33,-99,-99,19,-99,35,-99,30,30,-99
5/4/2024,20,13,16,-99,-99,27,-99,17,22,-99,-99,-99,-99,26,-99,22,18,-99
5/4/2024,21,10,16,-99,-99,20,-99,-99,16,-99,-99,10,-99,22,-99,21,15,-99
5/4/2024,22,8,18,-99,-99,20,-99,9,15,-99,-99,14,-99,18,-99,18,19,-99
5/4/2024,23,7,17,-99,-99,22,-99,5,14,-99,-99,7,-99,19,-99,17,14,-99
5/4/2024,24,6,13,14,-99,19,-99,4,-99,-99,-99,8,-99,19,-99,11,12,-99
6/4/2024,1,9,14,15,-99,20,10,4,18,-99,-99,9,-99,23,-99,15,20,-99
6/4/2024,2,4,16,10,-99,19,10,4,20,-99,-99,9,-99,17,-99,19,21,-99
6/4/2024,3,3,19,10,-99,16,21,4,21,-99,-99,3,-99,15,-99,12,14,-99
6/4/2024,4,4,17,10,-99,17,19,3,16,-99,-99,8,-99,11,-99,13,14,-99
6/4/2024,5,5,15,12,-99,14,14,7,14,-99,-99,-99,-99,12,-99,14,13,-99
6/4/2024,6,6,16,26,-99,16,17,6,16,-99,-99,7,-99,20,-99,15,14,-99
6/4/2024,7,7,21,26,-99,25,24,4,21,-99,-99,7,-99,51,-99,19,20,-99
6/4/2024,8,11,24,39,-99,28,27,4,29,-99,-99,14,-99,35,-99,21,25,-99
6/4/2024,9,11,24,34,-99,31,25,2,27,-99,-99,15,-99,33,-99,46,23,-99
6/4/2024,10,7,21,17,-99,23,13,3,20,-99,-99,-99,-99,29,-99,25,20,-99
