FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
6/1/2024,24,-99,-99,-99,13,31,25,27,29,-99,12,13,28,33,-99,27,-99,31,-99,-99,31,22,-99,-99,-99,22,21,32,-99,-99,29,25,31,-99,36,29,-99
7/1/2024,1,-99,-99,-99,23,30,25,24,28,-99,6,9,28,33,-99,33,-99,30,-99,-99,34,28,-99,-99,-99,16,27,35,-99,-99,23,30,29,-99,33,28,-99
7/1/2024,2,-99,-99,-99,26,30,27,-99,24,-99,5,10,29,31,-99,30,-99,26,-99,-99,34,31,-99,-99,-99,10,28,32,-99,-99,21,28,29,-99,28,27,-99
7/1/2024,3,-99,-99,-99,26,27,24,26,22,-99,19,15,25,25,-99,29,-99,28,-99,-99,32,32,-99,-99,-99,21,28,25,-99,-99,16,27,30,-99,25,26,-99
7/1/2024,4,-99,-99,-99,23,26,23,24,20,-99,19,8,18,26,-99,28,-99,26,-99,-99,32,31,-99,-99,-99,17,30,28,-99,-99,15,27,29,-99,22,25,-99
7/1/2024,5,-99,-99,-99,20,26,25,21,19,-99,15,6,20,24,-99,29,-99,25,-99,-99,31,33,-99,-99,-99,7,28,26,-99,-99,16,26,28,-99,24,26,-99
7/1/2024,6,-99,-99,-99,20,26,24,22,22,-99,14,7,18,23,-99,30,-99,25,-99,-99,29,32,-99,-99,-99,10,27,25,-99,-99,15,25,29,-99,24,24,-99
7/1/2024,7,-99,-99,-99,26,-99,30,20,19,-99,22,11,26,22,-99,28,-99,26,-99,-99,31,32,-99,-99,-99,16,25,23,-99,-99,19,28,29,-99,26,24,-99
7/1/2024,8,-99,-99,-99,26,-99,31,20,20,-99,29,22,25,21,-99,27,-99,26,-99,-99,36,31,-99,-99,-99,21,24,23,-99,-99,19,28,28,-99,24,24,-99
7/1/2024,9,-99,-99,-99,27,28,32,25,19,-99,26,22,27,20,-99,32,-99,27,-99,-99,33,34,-99,-99,-99,27,31,26,-99,-99,16,29,28,-99,25,26,-99
7/1/2024,10,-99,-99,-99,32,37,39,32,23,-99,22,25,34,28,-99,43,-99,37,-99,-99,38,41,-99,-99,-99,31,34,34,-99,-99,18,37,31,-99,26,30,-99
7/1/2024,11,-99,-99,-99,30,43,38,31,19,-99,21,31,43,39,-99,46,-99,52,-99,-99,42,47,-99,-99,-99,30,37,37,-99,-99,19,43,35,-99,41,36,-99
7/1/2024,12,-99,-99,-99,44,40,50,22,16,-99,19,36,48,28,-99,44,-99,55,-99,-99,57,51,-99,-99,-99,20,39,23,-99,-99,17,42,36,-99,38,28,-99
7/1/2024,13,-99,-99,-99,53,40,53,21,-99,-99,25,42,29,19,-99,51,-99,45,-99,-99,56,41,-99,-99,-99,21,35,22,-99,-99,12,45,46,-99,28,35,-99
7/1/2024,14,-99,-99,-99,40,43,38,26,6,-99,26,45,32,19,-99,46,-99,39,-99,-99,44,38,-99,-99,-99,27,7,22,-99,-99,8,39,48,-99,19,32,-99
7/1/2024,15,-99,-99,-99,44,15,40,17,7,-99,26,52,44,8,-99,27,-99,18,-99,-99,26,45,-99,-99,-99,20,8,15,-99,-99,7,32,54,-99,8,23,-99
7/1/2024,16,-99,-99,-99,34,13,35,13,8,-99,8,47,44,10,-99,20,-99,14,-99,-99,22,28,-99,-99,-99,19,8,16,-99,-99,5,33,55,-99,10,34,-99
7/1/2024,17,-99,-99,-99,18,13,12,6,13,-99,7,13,12,18,-99,17,-99,15,-99,-99,23,14,-99,-99,-99,5,19,24,-99,-99,5,22,22,-99,17,20,-99
7/1/2024,18,-99,-99,-99,16,12,14,8,14,-99,7,15,13,31,-99,14,-99,14,-99,-99,20,12,-99,-99,-99,10,17,44,-99,-99,15,27,23,-99,16,16,-99
7/1/2024,19,-99,-99,-99,13,15,24,10,30,-99,9,29,9,35,-99,11,-99,16,-99,-99,18,13,-99,-99,-99,11,33,44,-99,-99,19,28,-99,-99,16,33,-99
7/1/2024,20,-99,-99,-99,6,12,16,14,47,-99,15,29,10,27,-99,14,-99,16,-99,-99,18,20,-99,-99,-99,13,43,33,-99,-99,36,15,30,-99,22,25,-99
7/1/2024,21,-99,-99,-99,3,27,12,30,49,-99,11,26,12,30,-99,14,-99,23,-99,-99,17,15,-99,-99,-99,25,39,38,-99,-99,39,13,14,-99,42,23,-99
7/1/2024,22,-99,-99,-99,9,37,16,38,33,-99,11,22,16,30,-99,32,-99,42,-99,-99,30,26,-99,-99,-99,32,45,41,-99,-99,32,15,15,-99,41,30,-99
7/1/2024,23,-99,-99,-99,17,45,38,40,22,-99,21,18,33,31,-99,45,-99,44,-99,-99,45,43,-99,-99,-99,39,37,37,-99,-99,22,30,21,-99,45,32,-99
7/1/2024,24,-99,-99,-99,30,35,40,35,24,-99,26,24,40,34,-99,43,-99,37,-99,-99,43,44,-99,-99,-99,39,28,37,-99,-99,10,38,28,-99,24,32,-99
8/1/2024,1,-99,-99,-99,31,31,37,35,19,-99,25,31,30,30,-99,33,-99,22,-99,-99,34,41,-99,-99,-99,33,11,34,-99,-99,6,37,25,-99,11,23,-99
8/1/2024,2,-99,-99,-99,31,36,35,26,13,-99,-99,32,25,12,-99,28,-99,10,-99,-99,15,39,-99,-99,-99,24,6,27,-99,-99,8,29,25,-99,6,20,-99
8/1/2024,3,-99,-99,-99,31,25,29,5,11,-99,-99,32,25,7,-99,15,-99,10,-99,-99,9,35,-99,-99,-99,-99,4,12,-99,-99,7,28,29,-99,5,18,-99
8/1/2024,4,-99,-99,-99,28,22,23,7,11,-99,-99,25,26,9,-99,6,-99,7,-99,-99,8,27,-99,-99,-99,-99,4,11,-99,-99,7,28,20,-99,6,19,-99
8/1/2024,5,-99,-99,-99,26,14,12,8,18,-99,-99,21,26,9,-99,7,-99,7,-99,-99,12,26,-99,-99,-99,-99,6,16,-99,-99,8,27,7,-99,6,14,-99
8/1/2024,6,-99,-99,-99,26,27,21,15,20,-99,-99,23,24,15,-99,11,-99,9,-99,-99,12,28,-99,-99,-99,-99,7,24,-99,-99,12,27,9,-99,11,21,-99
8/1/2024,7,-99,-99,-99,27,27,27,24,19,-99,-99,26,26,18,-99,18,-99,14,-99,-99,15,30,-99,-99,-99,-99,11,27,-99,-99,12,30,13,-99,11,25,-99
8/1/2024,8,-99,-99,-99,28,27,28,23,16,-99,-99,26,28,24,-99,23,-99,15,-99,-99,20,33,-99,-99,-99,-99,16,26,-99,-99,14,31,17,-99,14,24,-99
8/1/2024,9,-99,-99,-99,30,17,29,26,9,-99,23,25,33,21,-99,15,-99,15,-99,-99,20,31,-99,-99,-99,30,10,24,-99,-99,10,37,19,-99,18,19,-99
8/1/2024,10,-99,-99,-99,30,12,15,22,9,-99,18,25,36,11,-99,11,-99,11,-99,-99,13,20,-99,-99,-99,28,6,16,-99,-99,6,30,19,-99,8,14,-99
8/1/2024,11,-99,-99,-99,18,9,12,20,7,-99,10,-99,26,7,-99,9,-99,10,-99,-99,12,13,-99,-99,-99,20,6,11,-99,-99,4,14,12,-99,5,12,-99
8/1/2024,12,-99,-99,-99,7,8,9,-99,6,-99,2,-99,11,6,-99,7,-99,9,-99,-99,12,12,-99,-99,-99,13,5,10,-99,-99,3,14,-99,-99,5,11,-99
8/1/2024,13,-99,-99,-99,7,7,9,-99,8,-99,2,-99,7,6,-99,9,-99,11,-99,-99,14,10,-99,-99,-99,6,6,8,-99,-99,4,7,-99,-99,7,9,-99
8/1/2024,14,-99,-99,-99,7,5,6,-99,10,-99,2,6,8,7,-99,7,-99,6,-99,-99,14,6,-99,-99,-99,3,8,10,-99,-99,5,9,-99,-99,9,9,-99
8/1/2024,15,-99,-99,-99,5,5,5,4,10,-99,2,4,9,9,-99,5,-99,5,-99,-99,12,6,-99,-99,-99,4,8,12,-99,-99,5,9,7,-99,9,7,-99
8/1/2024,16,-99,-99,-99,6,6,6,5,8,-99,3,3,9,13,-99,6,-99,7,-99,-99,13,7,-99,-99,-99,3,7,8,-99,-99,4,10,7,-99,8,5,-99
8/1/2024,17,-99,-99,-99,5,7,8,4,10,-99,3,4,10,14,-99,7,-99,11,-99,-99,17,10,-99,-99,-99,3,8,8,-99,-99,4,9,7,-99,8,5,-99
8/1/2024,18,-99,-99,-99,4,9,10,5,12,-99,4,4,9,16,-99,9,-99,12,-99,-99,16,9,-99,-99,-99,5,8,9,-99,-99,4,-99,9,-99,11,7,-99
8/1/2024,19,-99,-99,-99,8,11,10,8,14,-99,7,5,9,18,-99,11,-99,11,-99,-99,19,17,-99,-99,-99,7,10,11,-99,-99,5,13,11,-99,12,12,-99
8/1/2024,20,-99,-99,-99,15,15,14,24,11,-99,9,5,11,20,-99,13,-99,15,-99,-99,19,17,-99,-99,-99,-99,13,13,-99,-99,4,18,11,-99,19,13,-99
8/1/2024,21,-99,-99,-99,16,-99,19,21,13,-99,10,5,8,20,-99,13,-99,17,-99,-99,18,21,-99,-99,-99,22,14,21,-99,-99,3,19,11,-99,22,16,-99
8/1/2024,22,-99,-99,-99,19,15,18,24,15,-99,8,5,7,19,-99,16,-99,16,-99,-99,19,20,-99,-99,-99,19,17,16,-99,-99,5,13,9,-99,25,11,-99
8/1/2024,23,-99,-99,-99,11,18,15,23,17,-99,6,5,11,19,-99,17,-99,22,-99,-99,21,-99,-99,-99,-99,19,21,15,-99,-99,14,14,11,-99,25,13,-99
8/1/2024,24,-99,-99,-99,9,13,9,17,20,-99,4,9,7,15,-99,13,-99,15,-99,-99,17,12,-99,-99,-99,16,13,17,-99,-99,-99,14,12,-99,25,13,-99
9/1/2024,1,-99,-99,-99,6,18,6,22,18,-99,1,9,4,20,-99,15,-99,18,-99,-99,19,8,-99,-99,-99,15,6,11,-99,-99,-99,9,9,-99,19,9,-99
9/1/2024,2,-99,-99,-99,4,14,4,21,9,-99,0,7,4,25,-99,16,-99,19,-99,-99,24,6,-99,-99,-99,14,4,8,-99,-99,10,9,6,-99,19,5,-99
9/1/2024,3,-99,-99,-99,7,9,3,20,3,-99,0,17,4,14,-99,3,-99,17,-99,-99,10,6,-99,-99,-99,14,3,14,-99,-99,3,13,6,-99,14,8,-99
9/1/2024,4,-99,-99,-99,18,6,4,13,6,-99,-99,25,9,7,-99,3,-99,5,-99,-99,7,7,-99,-99,-99,8,4,11,-99,-99,5,15,16,-99,20,18,-99
9/1/2024,5,-99,-99,-99,21,4,20,12,11,-99,-99,25,17,9,-99,6,-99,5,-99,-99,12,18,-99,-99,-99,11,6,22,-99,-99,8,26,13,-99,19,18,-99
9/1/2024,6,-99,-99,-99,25,15,32,15,10,-99,-99,27,25,22,-99,19,-99,18,-99,-99,32,26,-99,-99,-99,12,10,22,-99,-99,13,28,14,-99,28,22,-99
9/1/2024,7,-99,-99,-99,25,30,28,19,11,-99,-99,26,25,21,-99,31,-99,29,-99,-99,28,28,-99,-99,-99,20,17,22,-99,-99,16,29,24,-99,26,24,-99
9/1/2024,8,-99,-99,-99,24,30,31,21,18,-99,29,23,28,20,-99,34,-99,29,-99,-99,28,31,-99,-99,-99,25,28,21,-99,-99,18,29,32,-99,27,22,-99
9/1/2024,9,-99,-99,-99,27,25,37,27,16,-99,28,24,30,23,-99,33,-99,26,-99,-99,30,39,-99,-99,-99,33,28,22,-99,-99,18,31,35,-99,30,28,-99
9/1/2024,10,-99,-99,-99,33,28,46,32,16,-99,13,28,32,41,-99,31,-99,28,-99,-99,37,40,-99,-99,-99,32,28,29,-99,-99,19,36,47,-99,32,28,-99
9/1/2024,11,-99,-99,-99,45,30,52,23,11,-99,9,43,27,41,-99,37,-99,31,-99,-99,41,35,-99,-99,-99,21,29,42,-99,-99,13,34,-99,-99,43,30,-99
9/1/2024,12,-99,-99,-99,66,34,41,25,8,-99,6,35,24,48,-99,31,-99,28,-99,-99,41,31,-99,-99,-99,17,32,51,-99,-99,8,38,-99,-99,43,29,-99
9/1/2024,13,-99,-99,-99,54,35,29,20,10,-99,6,35,14,33,-99,31,-99,24,-99,-99,39,33,-99,-99,-99,17,36,45,-99,-99,7,30,50,-99,29,25,-99
9/1/2024,14,-99,-99,-99,42,21,21,13,9,-99,6,26,16,20,-99,25,-99,23,-99,-99,34,28,-99,-99,-99,15,31,24,-99,-99,7,17,43,-99,29,23,-99
9/1/2024,15,-99,-99,-99,32,18,22,17,14,-99,4,15,23,19,-99,23,-99,19,-99,-99,33,27,-99,-99,-99,13,30,24,-99,-99,8,18,44,-99,22,23,-99
9/1/2024,16,-99,-99,-99,30,20,25,16,-99,-99,5,8,20,18,-99,26,-99,20,-99,-99,35,28,-99,-99,-99,14,30,25,-99,-99,11,21,29,-99,18,15,-99
9/1/2024,17,-99,-99,-99,17,15,25,13,12,-99,11,15,17,24,-99,24,-99,23,-99,-99,41,15,-99,-99,-99,13,27,27,-99,-99,8,25,19,-99,21,16,-99
9/1/2024,18,-99,-99,-99,14,25,20,19,15,-99,20,16,38,33,-99,23,-99,25,-99,-99,37,23,-99,-99,-99,20,13,26,-99,-99,11,31,26,-99,29,13,-99
9/1/2024,19,-99,-99,-99,38,-99,40,36,18,-99,35,26,49,35,-99,45,-99,46,-99,-99,53,32,-99,-99,-99,38,19,55,-99,-99,24,41,38,-99,44,37,-99
9/1/2024,20,-99,-99,-99,31,53,54,50,23,-99,32,27,46,28,-99,52,-99,55,-99,-99,60,57,-99,-99,-99,43,18,46,-99,-99,22,48,44,-99,44,52,-99
9/1/2024,21,-99,-99,-99,39,41,55,38,35,-99,43,28,49,26,-99,60,-99,50,-99,-99,55,57,-99,-99,-99,48,17,43,-99,-99,26,51,41,-99,43,48,-99
9/1/2024,22,-99,-99,-99,40,33,55,41,25,-99,40,35,46,24,-99,42,-99,48,-99,-99,54,52,-99,-99,-99,43,18,49,-99,-99,31,50,47,-99,40,50,-99
9/1/2024,23,-99,-99,-99,41,35,54,45,20,-99,27,35,43,21,-99,38,-99,44,-99,-99,52,52,-99,-99,-99,-99,15,41,-99,-99,35,47,51,-99,36,49,-99
9/1/2024,24,-99,-99,-99,42,35,49,44,14,-99,15,32,42,21,-99,41,-99,43,-99,-99,52,51,-99,-99,-99,43,17,36,-99,-99,36,46,50,-99,31,44,-99
10/1/2024,1,-99,-99,-99,38,33,50,41,8,-99,7,28,38,26,-99,45,-99,27,-99,-99,49,50,-99,-99,-99,43,9,28,-99,-99,24,42,50,-99,15,40,-99
10/1/2024,2,-99,-99,-99,38,43,56,37,7,-99,4,19,25,17,-99,37,-99,33,-99,-99,39,47,-99,-99,-99,40,5,19,-99,-99,13,47,43,-99,7,40,-99
10/1/2024,3,-99,-99,-99,22,42,51,27,5,-99,1,19,22,12,-99,38,-99,43,-99,-99,36,47,-99,-99,-99,34,4,18,-99,-99,7,39,47,-99,4,39,-99
10/1/2024,4,-99,-99,-99,21,36,41,25,5,-99,0,21,38,8,-99,36,-99,38,-99,-99,32,49,-99,-99,-99,35,4,14,-99,-99,7,32,30,-99,6,37,-99
10/1/2024,5,-99,-99,-99,28,22,41,30,6,-99,2,36,-99,7,-99,40,-99,34,-99,-99,39,46,-99,-99,-99,34,4,13,-99,-99,5,28,34,-99,6,33,-99
10/1/2024,6,-99,-99,-99,32,29,45,32,8,-99,4,26,-99,16,-99,42,-99,33,-99,-99,43,43,-99,-99,-99,36,5,21,-99,-99,6,29,35,-99,11,-99,-99
10/1/2024,7,-99,-99,-99,37,42,45,33,12,-99,7,34,-99,20,-99,44,-99,40,-99,-99,44,46,-99,-99,-99,38,-99,24,-99,-99,10,38,43,-99,16,34,-99
10/1/2024,8,-99,-99,-99,40,40,43,37,19,-99,7,32,-99,21,-99,48,-99,46,-99,-99,45,45,-99,-99,-99,40,-99,29,-99,-99,14,44,50,-99,25,32,-99
10/1/2024,9,-99,-99,-99,43,48,45,40,17,-99,6,34,-99,16,-99,49,-99,49,-99,-99,48,42,-99,-99,-99,-99,-99,27,-99,-99,10,40,53,-99,19,32,-99
10/1/2024,10,-99,-99,-99,51,45,36,36,11,-99,5,33,-99,11,-99,42,-99,34,-99,-99,39,39,-99,-99,-99,39,-99,18,-99,-99,5,28,52,-99,11,14,-99
10/1/2024,11,-99,-99,-99,33,32,24,26,7,-99,5,38,-99,6,-99,35,-99,17,-99,-99,37,38,-99,-99,-99,39,-99,14,-99,-99,4,9,-99,-99,8,14,-99
10/1/2024,12,-99,-99,-99,13,23,10,22,7,-99,6,17,-99,6,-99,23,-99,26,-99,-99,28,23,-99,-99,-99,19,-99,12,-99,-99,3,11,-99,-99,16,12,-99
10/1/2024,13,-99,-99,-99,7,17,7,16,8,-99,8,5,-99,8,-99,16,-99,16,-99,-99,21,13,-99,-99,-99,18,-99,13,-99,-99,5,14,-99,-99,21,11,-99
10/1/2024,14,-99,-99,-99,8,8,10,13,7,-99,8,-99,-99,11,-99,11,-99,10,-99,-99,20,16,-99,-99,-99,15,-99,10,-99,-99,11,10,-99,-99,16,10,-99
10/1/2024,15,-99,-99,-99,10,9,13,11,10,-99,6,9,-99,11,-99,16,-99,10,-99,-99,23,12,-99,-99,-99,12,-99,12,-99,-99,10,12,-99,-99,13,9,-99
10/1/2024,16,-99,-99,-99,12,12,14,7,9,-99,4,10,-99,10,-99,14,-99,24,-99,-99,27,10,-99,-99,-99,6,-99,14,-99,-99,7,20,-99,-99,14,8,-99
10/1/2024,17,-99,-99,-99,5,8,11,3,8,-99,6,7,-99,16,-99,12,-99,23,-99,-99,28,11,-99,-99,-99,5,-99,20,-99,-99,4,15,-99,-99,13,14,-99
10/1/2024,18,-99,-99,-99,7,12,14,7,12,-99,6,4,-99,18,-99,13,-99,19,-99,-99,28,14,-99,-99,-99,6,-99,30,-99,-99,3,14,-99,-99,12,18,-99
10/1/2024,19,-99,-99,-99,26,15,18,10,16,-99,8,13,-99,26,-99,16,-99,18,-99,-99,31,14,-99,-99,-99,10,-99,31,-99,-99,8,31,-99,-99,14,28,-99
10/1/2024,20,-99,-99,-99,33,-99,15,11,17,-99,4,16,-99,27,-99,18,-99,23,-99,-99,36,15,-99,-99,-99,18,-99,31,-99,-99,12,34,-99,-99,26,44,-99
10/1/2024,21,-99,-99,-99,37,15,28,20,12,-99,10,39,-99,29,-99,14,-99,24,-99,-99,29,16,-99,-99,-99,18,-99,31,-99,-99,29,43,-99,-99,26,46,-99
10/1/2024,22,-99,-99,-99,42,11,30,19,21,-99,8,41,-99,36,-99,13,-99,30,-99,-99,26,18,-99,-99,-99,20,-99,33,-99,-99,30,35,-99,-99,19,43,-99
10/1/2024,23,-99,-99,-99,35,14,22,31,25,-99,6,35,-99,30,-99,12,-99,31,-99,-99,25,15,-99,-99,-99,25,-99,33,-99,-99,26,41,-99,-99,19,37,-99
10/1/2024,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/1/2024,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/1/2024,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/1/2024,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/1/2024,4,-99,-99,-99,25,25,38,28,26,-99,-99,12,-99,25,-99,26,-99,25,-99,-99,31,31,-99,-99,-99,16,24,28,-99,-99,15,31,32,-99,20,28,-99
11/1/2024,5,-99,-99,-99,28,21,41,28,25,-99,-99,16,-99,18,-99,22,-99,21,-99,-99,28,30,-99,-99,-99,23,25,26,-99,-99,17,31,36,-99,17,27,-99
11/1/2024,6,-99,-99,-99,29,29,34,27,27,-99,-99,22,-99,26,-99,25,-99,25,-99,-99,30,31,-99,-99,-99,26,27,25,-99,-99,18,32,36,-99,26,26,-99
11/1/2024,7,-99,-99,-99,30,30,37,28,29,-99,-99,27,-99,33,-99,29,-99,28,-99,-99,31,35,-99,-99,-99,29,29,27,-99,-99,21,32,35,-99,32,25,-99
11/1/2024,8,-99,-99,-99,31,30,36,29,28,-99,-99,26,-99,29,-99,31,-99,29,-99,-99,34,29,-99,-99,-99,30,31,32,-99,-99,22,35,33,-99,32,25,-99
11/1/2024,9,-99,-99,-99,34,33,50,29,35,-99,-99,30,-99,28,-99,33,-99,39,-99,-99,43,39,-99,-99,-99,33,40,36,-99,-99,27,41,39,-99,37,31,-99
11/1/2024,10,-99,-99,-99,38,41,76,30,36,-99,-99,36,-99,45,-99,47,-99,59,-99,-99,65,45,-99,-99,-99,36,64,50,-99,-99,15,60,56,-99,54,51,-99
11/1/2024,11,-99,-99,-99,52,-99,106,37,17,-99,-99,37,-99,52,-99,55,-99,74,-99,-99,101,41,-99,-99,-99,28,80,62,-99,-99,18,81,66,-99,60,72,-99
11/1/2024,12,-99,-99,-99,65,40,136,26,11,-99,-99,40,-99,58,-99,67,-99,87,-99,-99,126,37,-99,-99,-99,19,51,66,-99,-99,13,103,75,-99,67,71,-99
11/1/2024,13,-99,-99,-99,70,32,116,19,-99,-99,-99,46,-99,33,-99,45,-99,49,-99,-99,74,30,-99,-99,-99,16,13,44,-99,-99,7,111,82,-99,40,48,-99
11/1/2024,14,-99,-99,-99,43,19,56,14,9,-99,-99,42,-99,26,-99,21,-99,22,-99,-99,33,11,-99,-99,-99,14,6,33,-99,-99,4,84,76,-99,15,37,-99
11/1/2024,15,-99,-99,-99,29,15,12,14,10,-99,-99,48,-99,12,-99,16,-99,18,-99,-99,28,12,-99,-99,-99,11,8,23,-99,-99,5,16,71,-99,9,43,-99
11/1/2024,16,-99,-99,-99,13,15,13,15,8,-99,9,19,-99,11,-99,20,-99,19,-99,-99,21,13,-99,-99,-99,11,8,17,-99,-99,5,17,26,-99,12,49,-99
11/1/2024,17,-99,-99,-99,32,14,12,15,9,-99,8,10,-99,11,-99,20,-99,23,-99,-99,21,13,-99,-99,-99,11,10,21,-99,-99,6,24,17,-99,14,21,-99
11/1/2024,18,-99,-99,-99,13,19,12,21,13,-99,11,14,16,-99,-99,16,-99,31,-99,-99,31,12,-99,-99,-99,14,13,23,-99,-99,6,22,20,-99,19,33,-99
11/1/2024,19,-99,-99,-99,23,33,13,26,19,-99,13,40,26,19,-99,50,-99,45,-99,-99,-99,16,-99,-99,-99,31,16,34,-99,-99,-99,31,27,-99,27,39,-99
11/1/2024,20,-99,-99,-99,31,32,39,30,20,-99,15,50,32,23,-99,44,-99,33,-99,-99,45,18,-99,-99,-99,43,16,36,-99,-99,-99,51,27,-99,29,37,-99
11/1/2024,21,-99,-99,-99,49,35,59,46,23,-99,20,48,27,31,-99,35,-99,33,-99,-99,54,22,-99,-99,-99,43,16,40,-99,-99,14,71,35,-99,31,42,-99
11/1/2024,22,-99,-99,-99,58,32,60,49,17,-99,18,54,44,-99,-99,33,-99,35,-99,-99,46,42,-99,-99,-99,41,17,39,-99,-99,9,68,35,-99,30,43,-99
11/1/2024,23,-99,-99,-99,58,31,57,47,8,-99,14,47,49,24,-99,37,-99,36,-99,-99,47,44,-99,-99,-99,28,18,34,-99,-99,15,62,44,-99,28,53,-99
11/1/2024,24,-99,-99,-99,50,26,55,35,7,-99,12,39,46,28,-99,40,-99,34,-99,-99,49,46,-99,-99,-99,31,18,33,-99,-99,16,54,58,-99,23,52,-99
12/1/2024,1,-99,8,-99,44,35,59,29,7,-99,5,38,39,38,-99,41,-99,27,-99,-99,53,45,-99,-99,-99,30,11,34,-99,-99,12,47,49,-99,25,47,-99
12/1/2024,2,-99,6,-99,46,35,50,25,18,-99,5,36,38,26,-99,36,-99,35,-99,-99,45,42,-99,-99,-99,27,29,37,-99,-99,12,45,46,-99,24,45,-99
12/1/2024,3,-99,2,-99,46,33,52,27,13,-99,7,38,37,21,-99,34,-99,30,-99,-99,42,30,-99,-99,-99,22,22,32,-99,-99,11,48,36,-99,23,39,-99
12/1/2024,4,-99,5,-99,43,31,41,28,18,-99,6,36,34,35,-99,35,-99,34,-99,-99,38,34,-99,-99,-99,18,18,27,-99,-99,9,45,42,-99,33,38,-99
12/1/2024,5,-99,5,-99,37,29,42,27,-99,-99,9,33,33,36,-99,34,-99,30,-99,-99,37,27,-99,-99,-99,23,35,38,-99,-99,9,43,39,-99,33,35,-99
12/1/2024,6,-99,3,-99,31,29,41,23,21,-99,11,32,31,35,-99,34,-99,29,-99,-99,41,31,-99,-99,-99,21,36,38,-99,-99,15,40,38,-99,31,33,-99
12/1/2024,7,-99,3,-99,33,33,37,27,27,-99,19,31,33,33,-99,40,-99,34,-99,-99,46,40,-99,-99,-99,26,36,37,-99,-99,18,37,39,-99,35,35,-99
12/1/2024,8,-99,9,-99,33,34,47,29,31,-99,17,30,33,32,-99,46,-99,43,-99,-99,51,45,-99,-99,-99,-99,35,32,-99,-99,24,43,42,-99,37,34,-99
12/1/2024,9,-99,29,-99,36,48,57,37,29,-99,21,37,41,31,-99,48,-99,53,-99,-99,50,56,-99,-99,-99,34,46,32,-99,-99,29,48,49,-99,52,38,-99
12/1/2024,10,-99,32,-99,61,55,58,36,26,-99,14,54,65,40,-99,63,-99,66,-99,-99,71,61,-99,-99,-99,43,61,35,-99,-99,30,71,66,-99,53,54,-99
12/1/2024,11,-99,-99,-99,76,38,68,30,-99,-99,7,75,90,-99,-99,88,-99,84,-99,-99,97,69,-99,-99,-99,43,43,-99,-99,-99,19,109,61,-99,26,49,-99
12/1/2024,12,-99,-99,-99,117,68,73,28,-99,-99,26,69,92,35,-99,120,-99,76,-99,-99,115,61,-99,-99,-99,30,19,-99,-99,-99,13,117,51,-99,38,31,-99
12/1/2024,13,-99,11,-99,79,55,55,26,-99,-99,-99,42,93,24,-99,97,-99,67,-99,-99,73,91,-99,-99,-99,-99,14,-99,-99,-99,5,102,46,-99,42,20,-99
12/1/2024,14,-99,11,-99,33,54,40,33,-99,-99,-99,18,87,24,-99,46,-99,39,-99,-99,38,72,-99,-99,-99,31,18,-99,-99,-99,4,53,24,-99,22,9,-99
12/1/2024,15,-99,13,-99,25,32,42,33,-99,-99,-99,21,60,20,-99,34,-99,32,-99,-99,43,57,-99,-99,-99,40,10,19,-99,-99,4,45,19,-99,15,13,-99
12/1/2024,16,-99,12,-99,33,24,38,22,-99,-99,37,31,58,10,-99,30,-99,22,-99,-99,32,38,-99,-99,-99,25,10,18,-99,-99,4,56,22,-99,12,12,-99
12/1/2024,17,-99,8,-99,40,16,32,13,-99,-99,20,37,59,11,-99,23,-99,24,-99,-99,23,31,-99,-99,-99,10,12,21,-99,-99,4,53,28,-99,15,14,-99
12/1/2024,18,-99,12,-99,55,29,37,23,-99,-99,11,55,58,13,-99,30,-99,30,-99,-99,28,37,-99,-99,-99,16,10,23,-99,-99,5,52,43,-99,17,25,-99
12/1/2024,19,-99,4,-99,51,32,52,31,-99,-99,14,80,53,16,-99,38,-99,32,-99,-99,37,19,-99,-99,-99,-99,12,27,-99,-99,22,58,31,-99,22,40,-99
12/1/2024,20,-99,11,-99,35,54,62,40,-99,-99,13,70,68,21,-99,29,-99,54,-99,-99,56,15,-99,-99,-99,35,12,38,-99,-99,27,64,29,-99,39,47,-99
12/1/2024,21,-99,35,-99,38,53,66,52,-99,-99,18,-99,66,31,-99,49,-99,59,-99,-99,65,20,-99,-99,-99,50,15,42,-99,-99,27,62,63,-99,59,55,-99
