FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
7/1/2024,16,-99,2,2,-99,1,1,1,0,3,2,1,1,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,2,-99
7/1/2024,17,-99,1,1,-99,1,0,1,0,2,1,1,0,-99,1,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,1,-99
7/1/2024,18,-99,1,1,-99,1,0,1,0,2,1,2,0,-99,1,-99,1,1,2,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,0,-99
7/1/2024,19,-99,1,1,-99,1,0,1,0,2,0,2,0,-99,1,-99,1,2,1,-99,1,2,0,1,1,-99,-99,1,2,-99,-99,0,1,-99
7/1/2024,20,-99,1,1,-99,1,0,2,0,2,0,1,0,-99,1,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,1,-99,-99,0,1,-99
7/1/2024,21,-99,1,1,-99,1,0,3,0,2,0,1,0,-99,1,-99,1,1,1,-99,1,2,0,1,1,-99,-99,1,-99,-99,-99,1,1,-99
7/1/2024,22,-99,2,1,-99,2,1,2,0,2,0,2,1,-99,2,-99,0,2,2,-99,1,2,0,2,1,-99,-99,1,1,-99,-99,1,1,-99
7/1/2024,23,-99,1,1,-99,1,1,1,0,1,1,1,1,-99,2,-99,0,3,2,-99,1,3,0,2,1,-99,-99,1,2,-99,-99,1,1,-99
7/1/2024,24,-99,1,1,-99,2,1,1,0,1,1,2,1,-99,2,-99,1,3,2,-99,0,2,0,1,1,-99,-99,1,2,-99,-99,1,1,-99
8/1/2024,1,-99,1,1,-99,2,1,1,0,2,1,2,1,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,2,-99,1,1,-99,1,1,1,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,3,-99,1,1,-99,1,0,1,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,4,-99,1,2,-99,1,0,1,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,5,-99,1,2,-99,1,0,2,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,6,-99,1,2,-99,1,0,2,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,7,-99,1,3,-99,3,0,1,-99,1,3,1,2,-99,1,-99,0,1,2,-99,1,1,-99,1,1,-99,-99,1,-99,-99,-99,0,1,-99
8/1/2024,8,-99,2,4,-99,4,1,2,-99,1,5,1,1,-99,1,-99,1,1,3,-99,1,2,-99,1,1,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,9,-99,1,3,-99,3,2,1,1,1,6,1,0,-99,1,-99,0,1,3,-99,1,1,1,1,1,-99,-99,1,4,-99,-99,0,1,-99
8/1/2024,10,-99,2,2,-99,1,1,1,0,1,3,1,0,-99,1,-99,0,1,2,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,11,-99,2,1,-99,1,0,1,0,-99,1,1,1,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,12,-99,1,1,-99,1,-99,1,0,-99,0,1,0,-99,1,-99,0,1,1,-99,1,-99,0,1,0,-99,-99,1,2,-99,-99,0,0,-99
8/1/2024,13,-99,1,1,-99,1,-99,1,0,-99,0,1,0,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
8/1/2024,14,-99,1,1,-99,0,-99,1,0,0,1,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
8/1/2024,15,-99,1,1,-99,1,0,1,0,0,1,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
8/1/2024,16,-99,1,1,-99,1,0,1,0,0,0,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
8/1/2024,17,-99,1,1,-99,1,0,1,0,0,0,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,-99,-99,-99,0,0,-99
8/1/2024,18,-99,1,0,-99,1,0,2,0,0,0,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,-99,-99,-99,0,0,-99
8/1/2024,19,-99,1,1,-99,1,0,1,0,0,0,1,0,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,-99,-99,-99,0,0,-99
8/1/2024,20,-99,1,1,-99,1,0,1,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,1,-99,1,0,-99,-99,1,1,-99,-99,0,0,-99
8/1/2024,21,-99,1,1,-99,1,0,1,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,0,1,-99,-99,0,0,-99
8/1/2024,22,-99,1,1,-99,1,1,1,0,0,1,1,1,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,0,1,-99,-99,1,0,-99
8/1/2024,23,-99,1,1,-99,1,1,1,0,0,1,1,0,-99,1,-99,0,2,-99,-99,1,2,0,1,0,-99,-99,0,1,-99,-99,2,0,-99
8/1/2024,24,-99,1,1,-99,1,0,2,0,0,0,1,0,-99,1,-99,0,1,2,-99,-99,2,0,1,0,-99,-99,-99,1,-99,-99,2,0,-99
9/1/2024,1,-99,1,1,-99,1,0,2,0,0,0,1,0,-99,1,-99,0,1,1,-99,1,2,0,1,0,-99,-99,-99,1,-99,-99,1,0,-99
9/1/2024,2,-99,1,0,-99,0,0,1,0,0,0,2,0,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
9/1/2024,3,-99,1,1,-99,0,0,1,0,0,0,1,0,-99,1,-99,0,1,1,-99,1,1,0,0,0,-99,-99,1,1,-99,-99,0,0,-99
9/1/2024,4,-99,1,1,-99,0,0,1,-99,1,0,1,0,-99,1,-99,0,1,1,-99,1,1,0,0,0,-99,-99,1,2,-99,-99,0,1,-99
9/1/2024,5,-99,1,1,-99,1,0,1,-99,0,1,1,0,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,4,-99,-99,0,0,-99
9/1/2024,6,-99,1,1,-99,2,0,1,-99,1,1,1,1,-99,1,-99,0,2,2,-99,0,1,0,1,1,-99,-99,1,4,-99,-99,0,1,-99
9/1/2024,7,-99,1,2,-99,2,0,1,-99,1,2,2,2,-99,2,-99,0,3,2,-99,1,2,0,1,1,-99,-99,1,3,-99,-99,0,2,-99
9/1/2024,8,-99,1,3,-99,3,1,2,0,1,3,2,2,-99,3,-99,1,3,2,-99,1,3,0,2,1,-99,-99,1,3,-99,-99,2,5,-99
9/1/2024,9,-99,2,4,-99,4,3,2,0,1,4,2,2,-99,2,-99,3,3,2,-99,1,3,0,2,1,-99,-99,1,4,-99,-99,2,4,-99
9/1/2024,10,-99,2,3,-99,3,2,1,0,1,2,4,1,-99,2,-99,2,3,2,-99,1,3,0,2,1,-99,-99,1,4,-99,-99,2,3,-99
9/1/2024,11,-99,1,4,-99,3,0,1,0,2,1,3,1,-99,2,-99,1,3,2,-99,1,3,0,2,2,-99,-99,1,3,-99,-99,2,2,-99
9/1/2024,12,-99,-99,4,-99,2,0,1,0,1,1,2,1,-99,1,-99,1,2,2,-99,1,2,0,1,2,-99,-99,1,3,-99,-99,1,1,-99
9/1/2024,13,-99,-99,3,-99,1,0,1,0,1,0,1,0,-99,1,-99,0,2,2,-99,1,-99,0,1,1,-99,-99,1,3,-99,-99,1,1,-99
9/1/2024,14,-99,-99,3,-99,1,0,1,0,1,1,1,0,-99,1,-99,0,2,1,-99,1,-99,0,1,0,-99,-99,1,2,-99,-99,0,1,-99
9/1/2024,15,-99,-99,2,-99,1,0,1,0,1,1,1,0,-99,1,-99,0,2,2,-99,1,-99,0,1,0,-99,-99,1,1,-99,-99,0,1,-99
9/1/2024,16,-99,-99,2,-99,1,0,-99,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,-99,0,1,1,-99,-99,1,2,-99,-99,0,1,-99
9/1/2024,17,-99,-99,1,-99,1,0,2,0,0,0,1,0,-99,1,-99,0,2,1,-99,1,-99,0,1,0,-99,-99,1,2,-99,-99,0,1,-99
9/1/2024,18,-99,-99,1,-99,1,1,2,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,1,0,-99
9/1/2024,19,-99,-99,1,-99,1,1,2,1,0,2,2,1,-99,2,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,1,1,-99
9/1/2024,20,-99,-99,1,-99,2,1,2,1,0,2,2,1,-99,2,-99,0,3,3,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,1,2,-99
9/1/2024,21,-99,-99,1,-99,2,1,2,0,0,3,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,0,-99,-99,1,3,-99,-99,1,1,-99
9/1/2024,22,-99,-99,2,-99,2,1,1,0,0,3,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,3,-99,-99,1,1,-99
9/1/2024,23,-99,-99,2,-99,3,1,1,0,0,2,1,1,-99,2,-99,0,2,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,1,2,-99
9/1/2024,24,-99,-99,2,-99,3,1,1,0,0,1,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,2,-99
10/1/2024,1,-99,-99,3,-99,3,1,1,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,-99,0,1,0,-99,-99,1,2,-99,-99,0,2,-99
10/1/2024,2,-99,-99,2,-99,5,0,1,0,0,0,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,1,-99
10/1/2024,3,-99,-99,1,-99,3,0,1,0,1,0,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,2,-99
10/1/2024,4,-99,-99,1,-99,2,0,1,0,0,1,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,2,-99
10/1/2024,5,-99,-99,1,-99,2,0,1,0,1,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,2,-99
10/1/2024,6,-99,-99,1,-99,2,0,1,0,0,-99,1,1,-99,1,-99,0,3,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,-99,-99
10/1/2024,7,-99,-99,2,-99,2,1,1,0,1,-99,1,1,-99,2,-99,1,3,2,-99,1,1,0,-99,0,-99,-99,1,2,-99,-99,0,4,-99
10/1/2024,8,-99,-99,3,-99,3,2,2,0,1,-99,1,2,-99,4,-99,1,5,3,-99,1,1,1,-99,0,-99,-99,1,3,-99,-99,0,6,-99
10/1/2024,9,-99,-99,3,-99,3,2,1,0,2,-99,1,2,-99,4,-99,1,5,3,-99,1,2,-99,-99,1,-99,-99,1,2,-99,-99,0,4,-99
10/1/2024,10,-99,-99,4,-99,1,1,1,0,2,-99,1,1,-99,2,-99,0,2,2,-99,1,1,0,-99,0,-99,-99,1,2,-99,-99,0,0,-99
10/1/2024,11,-99,-99,2,-99,1,1,1,0,2,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,-99,0,-99,-99,1,1,-99,-99,0,0,-99
10/1/2024,12,-99,-99,1,-99,0,1,1,0,0,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,-99,0,-99,-99,0,1,-99,-99,0,0,-99
10/1/2024,13,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,1,-99,0,2,1,-99,1,1,0,-99,0,-99,-99,1,2,-99,-99,0,0,-99
10/1/2024,14,-99,-99,1,-99,1,0,1,0,-99,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,-99,0,-99,-99,1,1,-99,-99,0,1,-99
10/1/2024,15,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,0,-99
10/1/2024,16,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,2,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
10/1/2024,17,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,0,-99
10/1/2024,18,-99,-99,0,-99,1,0,1,0,0,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,0,-99
10/1/2024,19,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,0,-99
10/1/2024,20,-99,-99,1,-99,2,0,2,0,0,-99,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,1,1,-99
10/1/2024,21,-99,-99,1,-99,1,0,1,0,1,-99,1,0,-99,1,-99,1,2,1,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,2,-99
10/1/2024,22,-99,-99,4,-99,1,0,1,0,2,-99,1,0,-99,2,-99,1,1,1,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,3,-99
10/1/2024,23,-99,-99,1,-99,0,0,1,0,1,-99,1,0,-99,1,-99,0,1,1,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,3,-99
10/1/2024,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/1/2024,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/1/2024,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/1/2024,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/1/2024,4,-99,-99,1,-99,3,1,3,-99,2,-99,2,1,-99,2,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,0,3,-99,0,2,-99
11/1/2024,5,-99,-99,1,-99,4,1,3,-99,1,-99,1,0,-99,1,-99,0,2,2,-99,1,2,0,1,0,-99,-99,1,2,3,-99,0,2,-99
11/1/2024,6,-99,-99,2,-99,4,1,5,-99,1,-99,1,0,-99,1,-99,0,2,2,-99,1,2,0,2,1,-99,-99,1,3,5,-99,0,2,-99
11/1/2024,7,-99,-99,2,-99,5,1,6,-99,1,-99,4,1,-99,2,-99,1,2,2,-99,1,5,1,2,3,-99,-99,1,3,5,-99,2,4,-99
11/1/2024,8,-99,-99,2,-99,5,2,8,-99,1,-99,4,1,-99,3,-99,3,4,2,-99,1,7,1,3,3,-99,-99,1,5,5,-99,2,4,-99
11/1/2024,9,-99,-99,4,-99,7,2,9,-99,2,-99,4,1,-99,4,-99,6,6,4,-99,1,3,1,5,4,-99,-99,2,7,4,-99,3,5,-99
11/1/2024,10,-99,-99,3,-99,7,1,5,-99,3,-99,5,2,-99,4,-99,5,5,3,-99,1,3,1,4,4,-99,-99,1,12,6,-99,3,6,-99
11/1/2024,11,-99,-99,4,-99,6,1,2,-99,3,-99,3,2,-99,3,-99,4,5,2,-99,1,3,0,3,3,-99,-99,1,14,6,-99,1,5,-99
11/1/2024,12,-99,-99,4,-99,6,1,2,-99,3,-99,3,1,-99,3,-99,2,4,2,-99,1,3,0,2,2,-99,-99,1,14,6,-99,2,4,-99
11/1/2024,13,-99,-99,4,-99,3,1,-99,-99,3,-99,2,1,-99,2,-99,1,3,2,-99,1,2,0,1,1,-99,-99,1,15,3,-99,1,3,-99
11/1/2024,14,-99,-99,2,-99,2,0,1,-99,2,-99,1,1,-99,2,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,8,4,-99,0,2,-99
11/1/2024,15,-99,-99,1,-99,1,0,2,-99,2,-99,1,1,-99,2,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,1,4,-99,0,2,-99
11/1/2024,16,-99,-99,1,-99,1,0,2,0,1,-99,1,1,-99,2,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,2,2,-99,0,2,-99
11/1/2024,17,-99,-99,1,-99,1,0,2,0,1,-99,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,-99,2,1,-99,1,1,-99
11/1/2024,18,-99,-99,1,-99,-99,1,2,0,1,1,-99,0,-99,2,-99,0,2,1,-99,1,2,0,1,1,-99,-99,-99,2,1,-99,1,1,-99
11/1/2024,19,-99,-99,1,-99,1,1,2,0,1,1,1,1,-99,2,-99,0,-99,2,-99,1,2,0,1,1,-99,-99,-99,2,1,-99,1,1,-99
11/1/2024,20,-99,-99,1,-99,2,1,2,0,2,1,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,-99,3,0,-99,1,1,-99
11/1/2024,21,-99,-99,3,-99,2,1,2,0,1,1,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,2,1,-99,1,1,-99
11/1/2024,22,-99,-99,3,-99,2,1,1,0,2,2,-99,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,2,1,-99,1,1,-99
11/1/2024,23,-99,-99,3,-99,2,2,1,0,1,3,2,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,2,1,-99,1,2,-99
11/1/2024,24,-99,-99,6,-99,2,1,1,0,1,2,1,1,-99,2,-99,0,2,2,-99,1,2,1,1,1,-99,-99,1,2,2,-99,0,2,-99
12/1/2024,1,-99,0,5,-99,3,1,1,0,1,1,1,1,-99,2,-99,0,4,2,-99,1,2,1,1,1,-99,-99,1,2,1,-99,0,2,-99
12/1/2024,2,-99,0,3,-99,3,1,1,0,1,1,2,1,-99,2,-99,0,3,2,-99,1,2,0,1,1,-99,-99,1,2,2,-99,0,2,-99
12/1/2024,3,-99,0,2,-99,4,0,1,0,1,1,1,1,-99,2,-99,0,3,2,-99,1,2,0,1,1,-99,-99,1,3,2,-99,0,3,-99
12/1/2024,4,-99,0,2,-99,3,0,2,0,1,1,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,2,3,-99,1,2,-99
12/1/2024,5,-99,0,2,-99,3,0,-99,0,1,1,2,1,-99,2,-99,0,3,2,-99,1,2,0,1,1,-99,-99,1,3,2,-99,1,3,-99
12/1/2024,6,-99,0,1,-99,3,0,2,0,1,1,3,1,-99,2,-99,0,4,2,-99,1,3,0,2,2,-99,-99,1,4,2,-99,1,3,-99
12/1/2024,7,-99,0,2,-99,3,1,3,0,1,2,3,3,-99,3,-99,2,6,4,-99,1,4,0,3,3,-99,-99,1,3,3,-99,2,4,-99
12/1/2024,8,-99,0,3,-99,7,2,4,0,1,4,2,3,-99,7,-99,3,8,7,-99,1,4,-99,3,3,-99,-99,1,4,4,-99,4,5,-99
12/1/2024,9,-99,1,3,-99,7,2,4,0,2,7,2,3,-99,6,-99,7,6,7,-99,1,5,2,4,3,-99,-99,2,5,5,-99,5,4,-99
12/1/2024,10,-99,1,8,-99,4,2,3,0,3,6,3,2,-99,5,-99,8,6,3,-99,1,5,1,3,2,-99,-99,2,7,5,-99,2,5,-99
12/1/2024,11,-99,-99,9,-99,-99,1,-99,0,3,9,-99,2,-99,3,-99,3,4,3,-99,1,2,1,2,-99,-99,-99,1,7,2,-99,1,3,-99
12/1/2024,12,-99,-99,8,-99,-99,1,-99,0,2,4,3,2,-99,3,-99,2,5,2,-99,1,2,0,1,-99,-99,-99,1,9,2,-99,1,2,-99
12/1/2024,13,-99,0,3,-99,-99,1,-99,-99,2,3,2,3,-99,3,-99,2,4,3,-99,1,3,-99,1,-99,-99,-99,1,12,2,-99,1,1,-99
12/1/2024,14,-99,0,2,-99,-99,1,-99,-99,1,5,2,2,-99,3,-99,1,3,4,-99,-99,2,0,2,-99,-99,-99,1,5,1,-99,1,1,-99
12/1/2024,15,-99,0,1,-99,2,1,-99,-99,1,4,2,2,-99,3,-99,1,3,3,-99,1,2,1,1,1,-99,-99,1,6,1,-99,1,1,-99
12/1/2024,16,-99,0,2,-99,2,1,-99,1,2,3,2,2,-99,2,-99,1,2,3,-99,1,1,1,1,1,-99,-99,1,6,1,-99,0,1,-99
12/1/2024,17,-99,0,3,-99,1,0,-99,1,2,4,1,1,-99,2,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,5,1,-99,1,1,-99
12/1/2024,18,-99,0,2,-99,1,0,-99,0,4,2,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,0,-99,-99,1,4,1,-99,1,1,-99
12/1/2024,19,-99,0,1,-99,1,1,-99,0,10,2,1,1,-99,2,-99,0,2,2,-99,1,2,-99,1,0,-99,-99,1,2,1,-99,1,1,-99
12/1/2024,20,-99,0,1,-99,2,0,-99,0,14,2,1,1,-99,2,-99,0,2,2,-99,1,-99,0,1,1,-99,-99,1,6,1,-99,1,1,-99
12/1/2024,21,-99,0,1,-99,3,1,-99,0,-99,3,1,1,-99,3,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,3,9,-99,1,2,-99
12/1/2024,22,-99,0,2,-99,4,1,-99,0,5,3,1,1,-99,6,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,3,11,-99,2,3,-99
12/1/2024,23,-99,0,2,-99,5,1,-99,0,1,3,1,1,-99,2,-99,1,3,2,-99,1,2,-99,1,1,-99,-99,1,3,5,-99,1,9,-99
12/1/2024,24,-99,0,2,-99,4,1,-99,0,1,2,1,1,-99,2,-99,1,3,3,-99,1,1,1,1,1,-99,-99,1,3,3,-99,1,10,-99
13/1/2024,1,-99,1,2,-99,4,1,-99,0,1,1,1,1,-99,2,-99,1,3,3,-99,1,2,0,2,1,-99,-99,1,2,6,-99,1,8,-99
13/1/2024,2,-99,0,2,-99,3,1,-99,0,1,1,2,2,-99,2,-99,1,4,2,-99,1,3,0,2,1,-99,-99,1,3,3,-99,2,6,-99
13/1/2024,3,-99,0,2,-99,3,1,-99,0,1,1,2,1,-99,3,-99,1,5,2,-99,1,3,0,2,2,-99,-99,1,3,4,-99,1,4,-99
13/1/2024,4,-99,0,3,-99,3,0,-99,0,1,1,2,1,-99,2,-99,2,3,2,-99,1,3,0,1,2,-99,-99,1,3,5,-99,0,3,-99
13/1/2024,5,-99,0,2,-99,4,0,-99,0,1,-99,5,1,-99,2,-99,1,4,2,-99,1,-99,0,1,2,-99,-99,1,2,4,-99,1,4,-99
13/1/2024,6,-99,0,2,-99,3,1,-99,0,1,1,5,1,-99,3,-99,1,5,2,-99,1,6,0,2,3,-99,-99,1,3,5,-99,2,4,-99
13/1/2024,7,-99,0,3,-99,4,1,-99,0,1,2,3,1,-99,4,-99,2,4,2,-99,1,6,0,2,3,-99,-99,1,3,6,-99,1,5,-99
13/1/2024,8,-99,0,5,-99,4,1,-99,0,1,3,2,1,-99,3,-99,5,4,3,-99,1,4,0,4,4,-99,-99,1,5,5,-99,1,4,-99
13/1/2024,9,-99,0,5,-99,6,3,-99,0,2,5,3,2,-99,4,-99,4,8,4,-99,1,3,1,5,5,-99,-99,1,7,6,-99,2,4,-99
13/1/2024,10,-99,1,6,-99,3,1,-99,0,3,5,2,2,-99,4,-99,2,4,2,-99,1,2,1,2,3,-99,-99,1,3,7,-99,2,6,-99
13/1/2024,11,-99,1,4,-99,2,0,-99,0,4,6,1,1,-99,2,-99,1,2,2,-99,1,1,0,1,2,-99,-99,1,3,7,-99,1,5,-99
13/1/2024,12,-99,0,6,-99,1,1,-99,0,5,5,1,1,-99,2,-99,0,1,2,-99,1,1,0,1,1,-99,-99,1,12,6,-99,0,4,-99
13/1/2024,13,-99,0,4,-99,1,1,-99,0,4,1,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,6,7,-99,0,4,-99
13/1/2024,14,-99,0,2,-99,1,0,-99,0,4,1,1,1,-99,2,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,2,4,-99,1,3,-99
13/1/2024,15,-99,0,2,-99,1,0,-99,0,1,1,1,0,-99,2,-99,1,2,-99,-99,1,2,0,1,1,-99,-99,1,2,1,-99,1,1,-99
13/1/2024,16,-99,0,2,-99,1,0,-99,0,2,1,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,-99,2,-99,1,1,-99
13/1/2024,17,-99,0,1,-99,1,0,-99,0,1,1,1,0,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,1,1,-99,1,1,-99
13/1/2024,18,-99,0,1,-99,1,0,-99,0,0,1,1,0,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,1,0,-99,1,1,-99
13/1/2024,19,-99,0,1,-99,1,0,-99,0,0,1,1,0,-99,2,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,1,0,-99,1,0,-99
13/1/2024,20,-99,0,1,-99,1,1,-99,0,0,1,2,0,-99,3,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,1,0,-99,1,1,-99
13/1/2024,21,-99,0,1,-99,-99,1,-99,0,0,1,2,1,-99,3,-99,2,2,2,-99,1,2,0,1,1,-99,-99,1,1,1,-99,1,2,-99
13/1/2024,22,-99,0,1,-99,2,1,-99,1,1,1,2,1,-99,3,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,3,1,-99,1,3,-99
13/1/2024,23,-99,0,1,-99,2,1,-99,1,1,1,2,1,-99,3,-99,2,3,3,-99,1,-99,0,1,1,-99,-99,1,2,1,-99,1,4,-99
13/1/2024,24,-99,0,2,-99,2,1,-99,0,1,1,1,1,-99,3,-99,1,4,2,-99,1,2,0,1,3,-99,-99,1,-99,2,-99,1,4,-99
14/1/2024,1,-99,0,1,-99,3,0,-99,0,0,1,1,1,-99,2,-99,1,4,2,-99,1,2,0,2,3,-99,-99,1,2,3,-99,1,3,-99
14/1/2024,2,-99,0,1,-99,3,0,-99,0,0,1,2,1,-99,2,-99,0,3,3,-99,1,3,0,2,2,-99,-99,1,2,2,-99,0,3,-99
14/1/2024,3,-99,0,1,-99,2,0,-99,0,0,1,2,1,-99,2,-99,1,4,2,-99,1,5,0,2,2,-99,-99,1,1,1,-99,1,3,-99
14/1/2024,4,-99,0,1,-99,2,0,-99,0,0,1,2,1,-99,2,-99,1,4,2,-99,1,4,0,2,1,-99,-99,1,-99,2,-99,1,3,-99
14/1/2024,5,-99,0,1,-99,3,0,-99,0,0,1,2,1,-99,2,-99,1,2,2,-99,1,3,0,2,2,-99,-99,1,1,2,-99,0,3,-99
14/1/2024,6,-99,0,1,-99,3,0,-99,0,0,0,2,1,-99,2,-99,1,2,2,-99,1,2,0,2,1,-99,-99,1,1,2,-99,1,3,-99
14/1/2024,7,-99,0,1,-99,3,0,-99,0,0,1,2,1,-99,2,-99,1,3,2,-99,1,3,0,2,1,-99,-99,1,2,3,-99,1,3,-99
